global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	non_steady_state_outlier06	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
77.02849664672308	n/a	n/a	5933.3892956542295	137.5406460270737	n/a	n/a	18917.429309544787	74.2349542043384	n/a	5510.828425720219	n/a	77.96493075928598	85.36074044814319	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16538004994716	n/a	n/a	0.0273505609205251	-0.1438006465424877	n/a	0.0206786259460374	n/a	-0.8398099065775426	n/a	0.7052806791857809	n/a	-0.0011991298130539	n/a	n/a	1.4379123085546812e-06	-0.0013809561550128	n/a	n/a	1.9070399020677364e-06	-0.0009103302386392	n/a	8.287011433809028e-07	n/a	0.0	0.0
57.34479806816946	-19.683698578553624	387.447989731354	3288.425865479132	74.52748793977679	-63.01315808729692	3970.6580921346726	5554.346458613575	61.11389947029615	-13.121054734042248	3734.908708465464	172.16207733373244	62.20550395482741	54.9655976538949	12.291571	409.221893	1.7655293380178574	1.235584261760079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.0220128760180955	0.1433671739290644	0.0205541465604066	0.000484566710588	0.0539732843039786	0.1977739308464663	0.0029131154185581	0.0391145277224628	0.3588216588856738	1.1986315654632165	0.1287529828854668	1.436717629724801	-0.0008370943331591	0.0003620354798948	1.3106968870265817e-07	7.007269226070782e-07	0.0001067651615078	0.0014877213165205	2.213314715629787e-06	1.1398799711786618e-08	0.0017550463205276	0.0026653765591668	3.0801875871974672e-06	7.104232202155851e-06	1.0	0.0
56.17669796244984	-1.168100105719617	1.3644578569821804	3155.8213939643165	68.62385235988732	-5.903635579889468	34.85291306013685	4709.233112711613	60.95591796963372	-0.1579815006624301	3715.6239355207135	0.0249581545515534	61.64627533738718	51.733999969156095	1.622203	54.007809	0.2317686802551953	0.1070349141204596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0283656411912005	-0.0063527651731049	4.0357625344615785e-05	0.0008046096001879	0.0940048712723609	0.0400315869683823	0.0088369158229331	0.0016025279552071	0.3276197578682058	-0.031201901017468	0.1073347057456217	0.0009735586271038	0.0007017734830284	0.0015388678161875	2.368114155697685e-06	4.92486021481812e-07	-0.0005976793404043	-0.000704444501912	4.962420562741866e-07	3.572205939461191e-07	0.0009147100967024	-0.0008403362238252	8.366945610093139e-07	7.061649690727966e-07	0.0	1.0
55.98228206066925	-0.1944159017805944	0.0377975428651617	3134.01590472033	67.34898075334954	-1.2748716065377863	1.6252976131562362	4535.885208515047	60.93572359195547	-0.0201943776782442	3713.162409675199	0.0004078128898115	61.52694253201754	51.733692002233205	1.0604	35.303795	0.0772855588732567	0.0400582698154261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.0285925612290469	-0.0002269200378463	5.1492703576210763e-08	0.0008175345576367	0.1100652526266401	0.0160603813542792	0.0121143598357661	0.0002579358492448	0.3164192175093916	-0.0112005403588141	0.1001211212092556	0.0001254521043294	0.0004109912379668	-0.0002907822450616	8.455431404306439e-08	1.6891379768548286e-07	1.7206130287439336e-05	0.0006148854706917	3.780841420678018e-07	2.9605091946833725e-10	0.0010049967233954	9.028662669299998e-05	1.01001841403549e-06	8.151674959601137e-09	0.0	0.0
56.0522357092279	0.069953648558652	0.0048935129466674	3141.8531280028437	67.4924518180616	0.1434710647120596	0.020583946409612	4555.231052413366	60.94476754692991	0.0090439549744374	3714.264691349321	8.179312157965172e-05	61.55040709777448	52.10218384537836	0.907367	30.208881	0.0498770779820231	0.026764824305525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0287855390207454	-0.0001929777916985	3.724042808883056e-08	0.0008286072567148	0.0936284048086975	-0.0164368478179426	0.0087662781870213	0.0002701699661902	0.2965233985623996	-0.0198958189469919	0.0879261258949957	0.0003958436115714	0.000455023975659	4.403273769220002e-05	1.9388819886700927e-09	2.0704681842452226e-07	-5.580532089766166e-05	-7.3011451185101e-05	5.330672004154385e-09	3.114233840490993e-09	0.0008550122437649	-0.0001499844796304	7.310459369878889e-07	2.2495344130031857e-08	0.0	0.0
55.95970808815432	-0.0925276210735788	0.0085613606615357	3131.4889293114443	67.75943013393518	0.2669783158735868	0.0712774211466966	4591.340372075643	60.90082994851367	-0.0439375984162424	3708.9110884177794	0.0019305125545869	61.55654824154932	52.801587488986456	1.07358	35.742596	0.2381775054628767	0.1348161006924981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.057107074785847	-0.0283215357651016	0.0008021093880939	0.0032612179905963	0.0684914008252377	-0.0251370039834597	0.0046910719870033	0.0006318689692644	0.1786952373907624	-0.1178281611716372	0.0319319878661409	0.0138834755650893	-0.0002270551645016	-0.0006820791401606	4.652319534422235e-07	5.155404772684863e-08	0.000227945135	0.0002837504558976	8.051432122213086e-08	5.195898457016822e-08	0.0004830257489696	-0.0003719864947953	2.3331387416764305e-07	1.383739523100938e-07	0.0	0.0
55.96469035024669	0.0049822620923691	2.4822935557058948e-05	3132.046565998995	67.72818185632879	-0.0312482776063944	0.0009764548533662	4587.106617563944	60.97156907969	0.0707391311763316	3717.53223603941	0.0050040246795822	61.60608947951839	52.82514076903265	1.021308	34.002277	0.0533933602515777	0.0269545119708544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0645019986608872	-0.0073949238750401	5.468489911763953e-05	0.004160507831249	0.0822319813290874	0.0137405805038497	0.0067620987533073	0.0001888035525827	0.1887555918851902	0.0100603544944277	0.0356286734679284	0.0001012107325535	-0.0002359613664424	-8.906201940800005e-06	7.932043301030976e-11	5.567776645336458e-08	-0.0001710525660827	-0.0003989977010827	1.591991654692796e-07	2.925898036347645e-08	0.0004469796244279	-3.6046124541700005e-05	1.997907846537065e-07	1.2993230944757475e-09	0.0	0.0
55.59479636381882	-0.3698939864278685	0.1368215611955001	3090.7813827344826	67.10077745264226	-0.6274044036865263	0.3936362857652456	4502.514334749024	60.85429654802595	-0.1172725316640495	3703.245408355083	0.0137528466828954	61.52858892776681	52.00055025932959	0.999762	33.284954	0.0779371933834661	0.0341902109800851	-0.1121197309	-0.090405285	0.0143020101	0.1472696036	-0.1261215836	0.0345516014	-0.1049767813	-0.1359322452	-0.0404887673	0.0932626643	-0.0968006023	0.0561836949	-0.2451169583	0.2111397315	-0.014874461	0.0668022221	-0.0259086848	-0.0154488643	-0.0374884718	0.024773468	-0.0698013334	0.0471436754	-0.0304736503	0.0579224213	-0.0833783069	0.0126775395	-0.0513011077	0.058447926	-0.1504039243	0.0914770202	-0.040511883	0.0982620574	-0.0288738364	0.0754394729	-0.0815035912	0.1151639899	-0.0019770062	0.1093239673	-0.0451053388	0.0161124159	-0.006364028	-0.0206371774	0.0216815656	-0.0437744457	-0.0349553717	0.0634531987	-0.1685144829	0.0879706659	0.027980571	-0.1019484086	0.0097487603	0.0099672801	0.0346390412	-0.0510963415	-0.0064013097	0.0646554045	0.0123580913	0.0272953261	-0.0328113272	-0.0332869269	-0.0760695953	0.1354990337	-0.1127228962	-0.1665507898	0.0808028024	0.0672118615	-0.072034462	0.0137381868	0.0114739839	0.0699705875	-0.0466246732	-0.0590264963	0.0258238755	-0.0883572715	0.0613773251	-0.0409490048	0.1412932518	-0.1652573289	0.0438126036	0.0123513666	-0.0463546816	0.054260657	-0.0372578203	0.0341804405	-0.1753625616	0.0418006289	-0.0106376177	0.0339555995	-0.0287721556	0.0169400597	-0.0458215997	0.034244709	-0.1085957551	0.0020964905	-0.0427077904	0.0509621994	0.0817817638	-0.0290839117	0.0279767184	-0.0397390516	0.0630281043	0.0045186953	-0.0547884382	-0.0852263239	0.1478012374	-0.082351919	-0.0671541893	-0.0218656802	0.1275305017	-0.0181046155	-0.0673458961	-0.0516579555	0.0962817072	0.0062713952	-0.1110837818	0.0401287296	0.0082115776	0.0931336095	-0.0350262066	-0.048863989	0.1337940479	0.0036792152	0.0909530037	-0.0585927503	-0.0195322458	-0.0553729765	-0.1177867554	-0.1835847007	0.0374991154	-0.0873466528	0.1676344449	-0.1943108511	0.0132678018	0.0206041379	-0.0764700259	0.1113259943	-0.0483179705	0.0363078372	-0.0086119144	0.0590607739	-0.0018175786	0.0502382227	0.057305642	-0.1636577315	0.0026537426	-0.1181862736	0.0133708357	-0.004296693	0.0858770966	-0.1327160529	0.107516234	0.1075029382	0.1074807797	0.1074497603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0424271269910008	0.0220748716698864	0.0004872999592419	0.0018000611047105	0.0934353916371861	0.0112034103080986	0.0087301724103943	0.0001255164025316	0.2104136964051406	0.0216581045199504	0.0442739236348746	0.000469073491397	-0.0003310049231653	-9.50435567229e-05	9.033277674539108e-09	1.0956425915966617e-07	1.689697458351347e-05	0.0001879495406662	3.5325029836640634e-08	2.8550775007590017e-10	0.0006240026647494	0.0001770230403215	3.8937932561435204e-07	3.133715680466741e-08	0.0	0.0
55.269596316261904	-0.325200047556919	0.1057550709310223	3054.7282769625517	65.94626013437907	-1.1545173182631885	1.3329102381696245	4348.909225711194	60.81096921280084	-0.0433273352251077	3697.973976600212	0.0018772579777088	61.45027125781437	50.3538011388374	0.95736	31.873278	0.0999856526512382	0.0642075348008695	-0.0239545237	-0.0362075391	0.0772840462	-0.0491541866	-0.0249888912	0.0789935815	0.0203196557	0.0650200351	0.1198527796	0.0991342035	-0.0309899024	-0.0969264722	-0.0787050044	0.0558416432	0.0954713724	-0.0529564111	0.0148904421	0.0511222607	-0.0224962235	0.0642871308	0.057746208	0.0840406887	0.0664157407	0.0091168909	0.059282012	-0.1117468581	-0.0182775091	-0.0821261667	0.0578618237	0.069983652	-0.1229351067	-0.0855533583	0.1021868689	0.0037156622	-0.0951953357	0.0312287122	0.0183839389	-0.0313852481	-0.2328144998	-0.0353727462	-0.1171165078	-0.0069546447	0.0511945121	0.0411708661	0.0564334139	-0.0854320935	-0.2180575242	0.0731303599	-0.0335906872	-0.0521380286	0.0282973038	0.0319203171	0.0845271969	-0.0389124407	-0.0116887402	0.0421637477	0.0299388066	0.0061959972	0.0332030545	-0.0546594748	0.0187383908	-0.0593865299	-0.0118346272	0.0332224705	-0.0284614642	0.0631558569	0.0289171118	-0.0403211475	-0.0709722599	-0.039174411	-0.0082194518	-0.0226637251	0.0800108244	0.0355389807	-0.0738568188	0.120274367	0.0774103037	-0.0217319307	0.0293812461	-0.062740277	-0.0342211873	-0.0072322389	0.1292342618	0.1237321413	-0.1881320481	0.0938092443	0.0118513151	0.0509776051	-0.0144354125	0.0897706382	0.0433803534	0.066753182	0.0988845226	-0.0195826916	0.0198949782	-0.0792759718	0.090705553	0.0784286958	-0.0202338391	-0.0327284398	0.0459021949	0.01177715	0.1395885827	-0.0538883066	-0.0149107431	-0.1012414505	0.0083178053	0.1094936841	0.0177838737	-0.059289181	-0.0314977902	-0.0087908045	0.0666693352	-0.0720109351	-0.0197451569	-0.1165595197	-0.0136656285	0.0766791751	0.055937953	0.1131371396	-0.1045940203	0.0308264003	0.0207231773	-0.0621914613	0.1674319584	-0.0365202219	-0.0641081444	-0.1176982355	0.0493654236	0.0017349987	0.1971677332	-0.2090290619	0.1329510272	-0.0223895253	-0.1046975442	0.0390967127	-0.0649742286	-0.0342465589	0.0335422826	0.0494753802	0.0712219569	-0.0245146168	0.0230467354	-0.2827160589	-0.051305629	-0.04809108	0.1524224459	0.0058486798	0.0335359296	0.0578498166	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0543211939420587	-0.0118940669510579	0.0001414688286362	0.0029507921112907	0.1021485437315021	0.008713152094316	0.0104343249864665	7.591901941868331e-05	0.2729680825142893	0.0625543861091486	0.0745115740715278	0.0039130512214924	-0.0003779584586665	-4.695353550119999e-05	2.204634496062448e-09	1.4285259647755636e-07	-0.0001620967562614	-0.0001789937308449	3.2038755681781324e-08	2.627535839046772e-08	0.0005134689811612	-0.0001105336835881	2.636503946147208e-07	1.22176952075763e-08	0.0	0.0
55.28521764740504	0.0156213311431372	0.0002440259866835	3056.4552903209456	65.32328665762236	-0.6229734767567123	0.388095952742346	4267.131779753903	60.76021436742834	-0.0507548453725021	3691.803649975845	0.0025760543287866	61.358416529571485	48.82215891213253	0.969963	32.292854	0.062054671579863	0.032715360918594	0.036713901	0.0204135907	-0.042175091	-0.0299256471	0.0409466346	0.0119380027	0.0682323411	-0.0279286303	0.0463621419	-0.1359626102	0.0117104279	-0.002665424	0.0324374764	0.1320673197	0.0395366479	-0.2602302854	0.0207831033	-0.0638102508	-0.0795962951	-0.1598802674	0.0966110284	0.0128967055	0.0736361919	-0.0129856377	0.0005937309	-0.0841720006	-0.0327084904	0.0604662017	0.0198566638	0.1100853337	0.0544654322	-0.02446932	-0.0393098535	-0.1349931476	-0.00587452	-0.1820810331	-0.1244747996	0.0851513161	-0.0039808282	-0.0033364735	-0.0203547111	0.1179013544	0.0367392018	0.0632174006	0.0888098723	-0.0220472126	0.0697860638	0.0348228626	0.1378625583	0.0657171519	-0.0358616852	0.1216973673	-0.0047573308	0.0242469807	-0.0551150347	0.0505341639	0.0603445139	-0.0377401217	0.0016570802	-0.0193296913	-0.0228491751	0.0084628285	0.0634500536	0.1766276601	-0.0477555195	-0.1230801927	-0.0232609119	0.0443381718	0.0688683327	0.0229393627	0.0123856504	0.0419384842	-0.0540547807	0.0172982402	-0.1530090416	-0.0073379699	-0.0245306937	0.1413811951	-0.1389086758	0.0208752144	0.0635818423	0.1152753358	0.0334040117	0.1395887455	0.0133235671	-0.0914406596	-0.1166025064	0.057855096	0.1052875455	0.0548766097	0.0569066853	-0.0268508618	0.0250284527	-0.0045175122	0.0714104746	0.1283154721	0.1775409328	0.0251604224	-0.0395932495	-0.0744156233	0.0049470197	0.0155189213	-0.0952119652	0.0721251539	-0.0083586337	0.0350686748	-0.0428122734	-0.0006873877	-0.0986859455	-0.0915885744	0.0197878801	0.042695601	0.0732460948	-0.0224717178	0.0045328062	0.0284446744	0.012836297	-0.1150510777	0.0267530846	-0.0173234251	-0.0383035939	0.070589276	0.0504678126	0.1784239494	0.0899221852	-0.0503126692	0.0306539974	-0.0293290938	0.0014615878	-0.0235823911	0.1560733827	-0.0972475085	0.0382875335	-0.0622015305	-0.1964853586	-0.0544895015	0.1158793579	0.0769579595	-0.0133623108	0.0308219596	0.1344731097	0.0491436379	-0.006210982	0.0640206708	-0.1808047849	-0.0300026869	0.0023089	0.0511436029	-0.0091221677	0.2082831889	0.1074098827	0.1070777606	0.1065249843	0.1057526928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0614439872785368	-0.0071227933364781	5.073418491417689e-05	0.0037753635726849	0.0978115592376553	-0.0043369844938467	0.0095671011205013	1.880943449986757e-05	0.2992388589507726	0.0262707764364833	0.0895438947061603	0.0006901536945756	-0.0001860034570093	0.0001919550016571	3.6846722661215653e-08	3.4597286019410515e-08	1.6962839255896256e-05	0.0001790595955172	3.206233874681774e-08	2.87737915621375e-10	0.0003980012320746	-0.0001154677490866	1.584049807328996e-07	1.3332801079126028e-08	0.0	0.0
